condition_type,day_type,condition_value,end_station_name,return_count,end_lat,end_lng,total_returns_in_group,return_share
rain,weekend,rainy,Phillips Ave & 79th St,7,41.75182,-87.565211,346451,2.020487745741822e-05
rain,weekend,rainy,Phillips Ave & 83rd St,8,41.744531,-87.56506,346451,2.309128852276368e-05
rain,weekend,rainy,Pine Ave & Division St,12,41.9019265060241,-87.76371771084338,346451,3.463693278414552e-05
rain,weekend,rainy,Pine Grove Ave & Irving Park Rd,1287,41.95436725508892,-87.64794502215663,346451,0.003714811041099607
rain,weekend,rainy,Pine Grove Ave & Waveland Ave,1501,41.94947274088333,-87.64645278453827,346451,0.004332503009083536
rain,weekend,rainy,Pine Grove Ave & Wellington Ave,11,41.93650999999999,-87.64119,346451,3.175052171880006e-05
rain,weekend,rainy,Ping Tom Park (East),65,41.8579886,-87.6319447,346451,0.0001876167192474549
rain,weekend,rainy,Plainfield & Irving Park,1,41.952037,-87.833283,346451,2.88641106534546e-06
rain,weekend,rainy,Portage Park,25,41.95607,-87.76471999999998,346451,7.21602766336365e-05
rain,weekend,rainy,Prairie Ave & 43rd St,47,41.81665889302,-87.61941246190001,346451,0.00013566132007123663
rain,weekend,rainy,Prairie Ave & Garfield Blvd,84,41.794853,-87.618691,346451,0.00024245852948901866
rain,weekend,rainy,Princeton Ave & 47th St,36,41.80931770924,-87.633449288,346451,0.00010391079835243657
rain,weekend,rainy,Princeton Ave & 95th St,7,41.72175,-87.63075,346451,2.020487745741822e-05
rain,weekend,rainy,Princeton Ave & Garfield Blvd,31,41.794982,-87.633124,346451,8.947874302570926e-05
rain,weekend,rainy,Prospect Sq & 91st St,18,41.7282338,-87.6675239,346451,5.1955399176218284e-05
rain,weekend,rainy,Public Rack - 532 E 43rd St,4,41.816847,-87.613294,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - 61st St & Melvina Ave,1,41.780658,-87.776651,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - 63rd Pl & Narraganssett Ave,2,41.7765858,-87.7820753,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - 63rd St & Meade Ave,1,41.778672,-87.7748374,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - 63rd St and Nagle Ave,4,41.7776014,-87.7822158,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - 63rd St and Natoma Ave,2,41.777927,-87.7875789,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - 82nd st & Kedzie Ave,1,41.743336,-87.702362,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - 83rd Pl & Kedzie Ave N,1,41.7417227,-87.702287,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - 83rd Pl & Kedzie Ave S,1,41.741382,-87.702345,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - 83rd St (Avalon Park) Metra,1,41.743916,-87.598786,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - 85th Pl & Pulaski Rd,1,41.737389,-87.72133399999998,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Al Raby School,2,41.886167,-87.71471100000001,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Albany Ave & 63rd St,1,41.778906,-87.70084,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Artesian & 71st,1,41.764748,-87.684669,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Ashburn Metra,1,41.7412,-87.71312,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Ashland Ave & 45th St,1,41.811958,-87.664862,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Ashland Ave & 46th St,1,41.810537,-87.665404,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Ashland Ave & 76th St,1,41.75596,-87.66391,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Ashland Ave & 83rd St,7,41.742715,-87.663551,346451,2.020487745741822e-05
rain,weekend,rainy,Public Rack - Austin & 62nd,1,41.77966,-87.771414,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Austin Ave & Archer Ave,1,41.794209,-87.7716154,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Austin Ave & Roscoe St,1,41.942196,-87.776472,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Austin Blvd & North Ave,11,41.90928099999999,-87.775613,346451,3.175052171880006e-05
rain,weekend,rainy,Public Rack - Ave N & 106th St,2,41.702616,-87.538744,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Avenue J & 106th St,1,41.70261,-87.533531,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Avenue J & 112th St,1,41.691844,-87.534181,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Avers & Lawrence,5,41.96842,-87.72446,346451,1.44320553267273e-05
rain,weekend,rainy,Public Rack - Avers Ave & Irving Park Rd,12,41.953789,-87.724161,346451,3.463693278414552e-05
rain,weekend,rainy,Public Rack - Avers Ave & Ogden Ave,1,41.852642,-87.72103,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Bensley Ave & 103rd St,1,41.7084,-87.56319,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Bernard St & Foster Ave,4,41.9756353,-87.7126762,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - Brandon Ave & 91st St,2,41.730218,-87.546758,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Brooks Park,1,42.0044152,-87.8070628,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Bryn Mawr Ave & Spaulding Ave,4,41.9830926,-87.7115845,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - Buffalo Ave & 89th St,1,41.73341,-87.54454,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Burnside Academy,1,41.728525,-87.608231,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - California & 71st,1,41.764618,-87.693452,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - California & 82nd,1,41.745283,-87.692588,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - California & 87th,2,41.73569,-87.69217199999999,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - California Ave & Cortez St,29,41.900105,-87.696817,346451,8.370592089501835e-05
rain,weekend,rainy,Public Rack - California Ave & Devon Ave - NE,2,41.99826,-87.69948100000002,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - California Ave & Ogden Ave,23,41.8608706,-87.695681,346451,6.638745450294559e-05
rain,weekend,rainy,Public Rack - California Ave & Pershing Rd,2,41.822632,-87.695024,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - California Ave & Touhy Ave - midblock,1,42.012207,-87.700474,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Calumet Ave & 51st St,2,41.802221,-87.618457,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Calumet Ave & 71st St,1,41.765537,-87.617305,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Campbell Ave & Pratt Blvd,4,42.00507,-87.692643,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - Canfield & Victoria,2,41.985067,-87.823171,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Central & Berteau,1,41.95689,-87.767329,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Central & Leland,1,41.965408,-87.767339,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Central Ave & Lawrence Ave,6,41.9678641,-87.76759310000001,346451,1.731846639207276e-05
rain,weekend,rainy,Public Rack - Central Ave & North Ave,1,41.909414000000005,-87.765817,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Central Ave & Pensacola Ave,1,41.9600246,-87.7671371,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Central Park & Bryn Mawr,1,41.982873,-87.719594,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Central Park & Peterson,2,41.990093,-87.718753,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Central Park Ave & Fillmore St,1,41.8680617,-87.7153897,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Central Park Ave & Fulton Blvd,1,41.8861512,-87.7155114,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Champlain Ave & 134th St,1,41.657379,-87.606444,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Champlain Ave & 65th St,7,41.775904,-87.609301,346451,2.020487745741822e-05
rain,weekend,rainy,Public Rack - Chappel Ave & 71st St,1,41.766366,-87.575287,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Chase Ave & Touhy Ave - NE,1,42.014539,-87.6901359,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Chopin Park,1,41.942675,-87.761899,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Christiana & Lincoln,2,41.99346,-87.712734,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Christiana Ave & Belmont Ave,30,41.93917,-87.71169,346451,8.65923319603638e-05
rain,weekend,rainy,Public Rack - Christiana Ave & Bryn Mawr Ave,4,41.982838,-87.71233,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - Christiana Ave & Lawrence Ave,1,41.968547,-87.712582,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Cicero & 64th,3,41.77643,-87.742389,346451,8.65923319603638e-06
rain,weekend,rainy,Public Rack - Cicero Ave & Belle Plaine Ave,14,41.955625,-87.747517,346451,4.040975491483644e-05
rain,weekend,rainy,Public Rack - Cicero Ave & North Ave,1,41.909329,-87.74583800000002,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Claremont Ave & 71st St,1,41.764585,-87.682253,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Columbus & 79th,1,41.749218,-87.704409,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Corliss Ave & 133rd St,1,41.653138,-87.601057,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Cottage Grove & 84th St,1,41.741957,-87.604839,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Cottage Grove & 85th St,1,41.740086,-87.604743,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Cottage Grove & 86th St,1,41.738409,-87.604822,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Cottage Grove Ave & 87th St,2,41.736448,-87.60616,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Cottage Grove Ave & 89th Pl,1,41.731767,-87.604899,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Cottage Grove Ave & 91st St,1,41.72951,-87.603739,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Cottage Grove Ave & 92nd St,2,41.727319,-87.604787,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Cottage Grove Ave & 98th St,1,41.716172,-87.60435,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Cumberland & Catherine,1,41.977363,-87.836748,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Damen Ave & 47th St,1,41.808884,-87.67513,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Delphina & Foster,6,41.9736,-87.841098,346451,1.731846639207276e-05
rain,weekend,rainy,Public Rack - Devon Ave & Kinzua Ave,1,41.997459,-87.764556,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Division St & Christiana Ave,1,41.90254,-87.71085,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Drake Ave & Leland Ave,9,41.96598530000001,-87.71687599999998,346451,2.5977699588109142e-05
rain,weekend,rainy,Public Rack - Drexel Ave & 87th St,1,41.736783,-87.602241,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Eberhart Ave & 131st St,1,41.65759,-87.610713,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Eberhart Ave & 61st St,1,41.783745,-87.612919,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Eli Whitney Public School,1,41.840249,-87.725472,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Ellis Ave & 132nd Pl,1,41.655139,-87.597597,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Ellis Ave & Doty Ave,1,41.659119,-87.597052,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Elston Ave & Gunnison St,2,41.9685781,-87.7405685,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Emerald Ave & 43rd St,8,41.81643,-87.64475399999999,346451,2.309128852276368e-05
rain,weekend,rainy,Public Rack - Emerald Ave & 45th St,1,41.812381,-87.644633,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Emil G Hirch Metropolitan High School,1,41.754442,-87.601745,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Ewing Ave & 106th St NW,1,41.70287,-87.535861,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Ewing Ave & 95th St,2,41.722376,-87.5358299,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Ford City Mall,1,41.757154,-87.74140899999999,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Forest Glen & Peterson,1,41.98986,-87.742921,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Forest Glen Station,1,41.97871,-87.75552,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Forrestville Ave & 47th St,1,41.809319,-87.612921,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Fullerton Ave & Narragansett Ave,4,41.923739,-87.785835,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - Garfield Park Conservatory,1,41.88658,-87.716646,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Green St & 103rd St,1,41.70665,-87.643422,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Greenwood Ave & 87th St,1,41.736263,-87.596634,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Greenwood Ave & Lake Park Ave,3,41.817372,-87.599576,346451,8.65923319603638e-06
rain,weekend,rainy,Public Rack - Haft Ave & Milwaukee Ave,1,41.9955785,-87.78639940000001,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Halsted St & 41st St,1,41.820147,-87.64568000000001,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Halsted St & 63rd St,1,41.779945,-87.64137799999999,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Halsted St & 95th St - SE,1,41.721004,-87.643031,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Hamilton Park,1,41.76335,-87.637499,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Hamlin & 72nd,1,41.762566,-87.717515,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Hamlin Ave & Fullerton Ave,13,41.924319,-87.721446,346451,3.752334384949098e-05
rain,weekend,rainy,Public Rack - Hamlin Ave & Montrose Ave,27,41.96121600000001,-87.72241599999998,346451,7.793309876432742e-05
rain,weekend,rainy,Public Rack - Harlem & Palatine,3,41.995502,-87.806967,346451,8.65923319603638e-06
rain,weekend,rainy,Public Rack - Harlem & Summerdale,1,41.977814,-87.80681,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Harold Washington Park,14,41.801089,-87.58479100000001,346451,4.040975491483644e-05
rain,weekend,rainy,Public Rack - Hiawatha & Mendota,1,42.00699,-87.778007,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Hollywood Park,8,41.98929,-87.71182,346451,2.309128852276368e-05
rain,weekend,rainy,Public Rack - Homan & 77th,1,41.753451,-87.707037,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Homan & 79th,1,41.749855,-87.707507,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Homewood Ave & Monterey Ave,1,41.691691,-87.670161,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Houston Ave & 131st St,3,41.656961,-87.54852100000001,346451,8.65923319603638e-06
rain,weekend,rainy,Public Rack - Houston Ave & 91st St,4,41.72996400000001,-87.549645,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - Hoyne Ave & 110th Pl,1,41.692458,-87.674035,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Hyde Park Blvd & 53rd St,24,41.799468,-87.584206,346451,6.927386556829105e-05
rain,weekend,rainy,Public Rack - Hyde Park Blvd & 55th St,34,41.795,-87.584113,346451,9.813797622174564e-05
rain,weekend,rainy,Public Rack - Independence Blvd & Roosevelt,4,41.8662123,-87.7184969,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - Ingleside Ave & 79th St,1,41.751448,-87.601136,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Irving Park Rd & Austin Ave,1,41.953139,-87.777118,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Irving Park Rd & Leclaire Ave,5,41.953418,-87.754841,346451,1.44320553267273e-05
rain,weekend,rainy,Public Rack - Irving Park Rd & Melvina Ave,1,41.952869,-87.780728,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Irving Park Rd & Menard Ave,1,41.9532339,-87.7721894,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Jeffery Blvd & 67th St,4,41.773259,-87.576664,346451,1.154564426138184e-05
rain,weekend,rainy,Public Rack - Jeffery Blvd & 83rd St,2,41.744345,-87.575043,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Jeffrey Blvd & 71st St,2,41.766333,-87.576154,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Jensen Park,13,41.964864,-87.720774,346451,3.752334384949098e-05
rain,weekend,rainy,Public Rack - Jonathan Y Scammon Public School,20,41.941612,-87.73237200000001,346451,5.77282213069092e-05
rain,weekend,rainy,Public Rack - Justine St & 87th St,6,41.736019,-87.66243,346451,1.731846639207276e-05
rain,weekend,rainy,Public Rack - Karlov Ave & 26th St,1,41.844287,-87.727078,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Karlov Ave & Kamerling Ave,5,41.90562099999999,-87.72863600000001,346451,1.44320553267273e-05
rain,weekend,rainy,Public Rack - Karlov Ave & Lawrence Ave,2,41.9683053,-87.7300646,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Karlov Ave & Milwaukee Ave,10,41.942702,-87.730011,346451,2.88641106534546e-05
rain,weekend,rainy,Public Rack - Keating & Peterson,10,41.990159,-87.747183,346451,2.88641106534546e-05
rain,weekend,rainy,Public Rack - Kedvale Ave & 63rd St E,1,41.778768,-87.725957,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Kedvale Ave & 63rd St W,5,41.778761,-87.726892,346451,1.44320553267273e-05
rain,weekend,rainy,Public Rack - Kedvale Ave & Avondale Ave,1,41.952874,-87.731229,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Kedzie & 71st,1,41.764315,-87.703028,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Kedzie & 73rd,1,41.760696,-87.70238,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Kedzie Ave & 54th St - SE,1,41.794326,-87.703471,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Kedzie Ave & 64th St - SE,3,41.776985,-87.702916,346451,8.65923319603638e-06
rain,weekend,rainy,Public Rack - Kedzie Ave & 83rd St,1,41.7432437,-87.7021237,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Kedzie Ave & Argyle St,30,41.972097000000005,-87.708572,346451,8.65923319603638e-05
rain,weekend,rainy,Public Rack - Kedzie Ave & Chicago Ave,2,41.89556,-87.70641,346451,5.77282213069092e-06
rain,weekend,rainy,Public Rack - Keef Ave & South Chicago Ave,1,41.7707,-87.611706,346451,2.88641106534546e-06
rain,weekend,rainy,Public Rack - Kenneth & Carmen,8,41.972642,-87.739239,346451,2.309128852276368e-05
rain,weekend,rainy,Public Rack - Kenton Ave & Palmer St,3,41.9206781,-87.7419523,346451,8.65923319603638e-06
rain,weekend,rainy,Public Rack - Keystone Ave & Irving Park Rd,13,41.953449,-87.72963499999999,346451,3.752334384949098e-05
