end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,condition_type,condition_value,weekend_minus_weekday_share_under_weather,total_return_count_under_weather,end_lat,end_lng
Clinton St & 18th St,2316.0,804.0,0.0007674983662491599,0.000678918155740785,snow,no_snow,-8.858021050837494e-05,3120.0,41.85795,-87.640826
Clinton St & Jackson Blvd,20557.0,2248.0,0.006812376474518126,0.0018982686742603043,snow,no_snow,-0.004914107800257822,22805.0,41.87831662050808,-87.64098109175531
Clinton St & Lake St,14446.0,2903.0,0.004787254489997998,0.002451367420541665,snow,no_snow,-0.002335887069456333,17349.0,41.885637,-87.641823
Clinton St & Madison St,24131.0,3933.0,0.007996762986165145,0.0033211257543886907,snow,no_snow,-0.004675637231776455,28064.0,41.88275006331282,-87.64119022354309
Clinton St & Polk St,842.0,281.0,0.0002790300623410158,0.00023728358428253804,snow,no_snow,-4.174647805847776e-05,1123.0,41.87146651779,-87.6409491327
Clinton St & Roosevelt Rd,3856.0,1562.0,0.0012778383852576688,0.0013189927354068484,snow,no_snow,4.1154350149179677e-05,5418.0,41.8671177825,-87.6410879593
Clinton St & Tilden St,4810.0,949.0,0.0015939840853447578,0.000801359862932842,snow,no_snow,-0.0007926242224119158,5759.0,41.875885,-87.640795
Clinton St & Washington Blvd,27920.0,1459.0,0.009252398266699718,0.0012320169020221458,snow,no_snow,-0.008020381364677573,29379.0,41.883378993326986,-87.64117008864396
Clybourn Ave & Division St,3589.0,1265.0,0.0011893573559880117,0.0010681983420548422,snow,no_snow,-0.00012115901393316953,4854.0,41.904613,-87.640552
Clyde Ave & 87th St,73.0,26.0,2.4191442459494247e-05,2.195506473788608e-05,snow,no_snow,-2.2363777216081657e-06,99.0,41.73715146431056,-87.57274031639099
Columbus Ave & 79th St,71.0,10.0,2.352866321402865e-05,8.444255668417724e-06,snow,no_snow,-1.5084407545610926e-05,81.0,41.749119,-87.704263
Columbus Dr & Randolph St,14257.0,4610.0,0.0047246218513015,0.0038928018631405707,snow,no_snow,-0.0008318199881609291,18867.0,41.884728,-87.619521
Commercial Ave & 130th St,65.0,24.0,2.1540325477631863e-05,2.0266213604202538e-05,snow,no_snow,-1.274111873429325e-06,89.0,41.659150427597744,-87.55076229572296
Commercial Ave & 83rd St,94.0,50.0,3.1150624536883e-05,4.2221278342088616e-05,snow,no_snow,1.1070653805205614e-05,144.0,41.744615,-87.551208
Commercial Ave & 97th St,40.0,15.0,1.3255584909311916e-05,1.2666383502626586e-05,snow,no_snow,-5.892014066853297e-07,55.0,41.71893,-87.55112
Conservatory Dr & Lake St,267.0,166.0,8.848102926965703e-05,0.0001401746440957342,snow,no_snow,5.169361482607717e-05,433.0,41.885502,-87.716866
Cornell Ave & Hyde Park Blvd,4303.0,1817.0,0.0014259695466192293,0.0015343212549515004,snow,no_snow,0.00010835170833227111,6120.0,41.802406,-87.586924
Cottage Grove Ave & 111th Pl,25.0,28.0,8.284740568319947e-06,2.364391587156963e-05,snow,no_snow,1.535917530324968e-05,53.0,41.69170975847015,-87.61000156402588
Cottage Grove Ave & 43rd St,380.0,223.0,0.0001259280566384632,0.00018830690140571524,snow,no_snow,6.237884476725203e-05,603.0,41.816499,-87.606582
Cottage Grove Ave & 47th St,416.0,156.0,0.00013785808305684393,0.0001317303884273165,snow,no_snow,-6.127694629527432e-06,572.0,41.809855,-87.606755
Cottage Grove Ave & 49th St,101.0,36.0,3.347035189601259e-05,3.0399320406303805e-05,snow,no_snow,-3.0710314897087846e-06,137.0,41.806273,-87.606643
Cottage Grove Ave & 51st St,497.0,227.0,0.00016470064249820055,0.00019168460367308232,snow,no_snow,2.6983961174881774e-05,724.0,41.803038,-87.606615
Cottage Grove Ave & 63rd St,652.0,209.0,0.00021606603402178422,0.00017648494346993044,snow,no_snow,-3.958109055185379e-05,861.0,41.78053094070882,-87.6059702038765
Cottage Grove Ave & 67th St,355.0,136.0,0.00011764331607014326,0.00011484187709048105,snow,no_snow,-2.801438979662207e-06,491.0,41.77372095205,-87.60563486
Cottage Grove Ave & 71st St,40.0,13.0,1.3255584909311916e-05,1.097753236894304e-05,snow,no_snow,-2.278052540368875e-06,53.0,41.76571903697,-87.604959713
Cottage Grove Ave & 83rd St,136.0,54.0,4.5068988691660513e-05,4.559898060945571e-05,snow,no_snow,5.299919177951965e-07,190.0,41.743441,-87.604836
Cottage Grove Ave & Oakwood Blvd,698.0,371.0,0.00023130995666749294,0.00031328188529829756,snow,no_snow,8.197192863080462e-05,1069.0,41.822985,-87.6071
Cumberland Ave & Catherine Ave,169.0,79.0,5.600484624184284e-05,6.670961978050002e-05,snow,no_snow,1.0704773538657178e-05,248.0,41.97732,-87.83674
Daley Center Plaza,17650.0,3187.0,0.005849026841233883,0.0026911842815247286,snow,no_snow,-0.0031578425597091546,20837.0,41.88424087537072,-87.62963348535213
Daley Center Plaza Corral,52.0,12.0,1.7232260382105492e-05,1.0133106802101269e-05,snow,no_snow,-7.099153580004223e-06,64.0,41.8841951,-87.629701
Damen Ave & 51st St,55.0,15.0,1.8226429250303885e-05,1.2666383502626586e-05,snow,no_snow,-5.5600457476772996e-06,70.0,41.800908,-87.674684
Damen Ave & 59th St,57.0,29.0,1.888920849576948e-05,2.44883414384114e-05,snow,no_snow,5.5991329426419194e-06,86.0,41.785861065132,-87.67414391040802
Damen Ave & 77th St,36.0,16.0,1.1930026418380724e-05,1.3510809069468358e-05,snow,no_snow,1.580782651087634e-06,52.0,41.75403254224914,-87.67335649122808
Damen Ave & 81st St,89.0,32.0,2.9493676423219012e-05,2.7021618138936715e-05,snow,no_snow,-2.472058284282297e-06,121.0,41.746534,-87.67305500000002
Damen Ave & 87th St,42.0,33.0,1.391836415477751e-05,2.786604370577849e-05,snow,no_snow,1.3947679551000978e-05,75.0,41.736044,-87.672861
Damen Ave & Charleston St,3566.0,1634.0,0.0011817353946651573,0.001379791376219456,snow,no_snow,0.0001980559815542987,5200.0,41.920082,-87.677855
Damen Ave & Chicago Ave,6777.0,3261.0,0.0022458274732601712,0.00275367177347102,snow,no_snow,0.0005078443002108487,10038.0,41.89569719911461,-87.67713042376089
Damen Ave & Clybourn Ave,2721.0,1293.0,0.000901711163455943,0.0010918422579264118,snow,no_snow,0.00019013109447046873,4014.0,41.931931,-87.677856
Damen Ave & Cortland St,6779.0,3498.0,0.002246490252505637,0.0029538006328125197,snow,no_snow,0.0007073103803068828,10277.0,41.915983,-87.67733500000001
Damen Ave & Cullerton St,1780.0,696.0,0.0005898735284643802,0.0005877201945218736,snow,no_snow,-2.1533339425066408e-06,2476.0,41.854966518753926,-87.67569959163664
Damen Ave & Division St,5509.0,2528.0,0.0018256254316349836,0.0021347078329760007,snow,no_snow,0.0003090824013410171,8037.0,41.903266,-87.678435
Damen Ave & Evergreen Ave,174.0,88.0,5.766179435550684e-05,7.430944988207597e-05,snow,no_snow,1.6647655526569128e-05,262.0,41.90605,-87.67758
Damen Ave & Foster Ave,3375.0,1502.0,0.001118439976723193,0.0012683272013963422,snow,no_snow,0.00014988722467314925,4877.0,41.9758109755749,-87.67950989857908
Damen Ave & Grand Ave,3261.0,1175.0,0.001080661559731654,0.0009922000410390824,snow,no_snow,-8.84615186925715e-05,4436.0,41.89239445296271,-87.67688512802124
Damen Ave & Lake St,3037.0,860.0,0.0010064302842395071,0.0007262059874839242,snow,no_snow,-0.0002802242967555829,3897.0,41.8849659,-87.6768354
Damen Ave & Leland Ave,4326.0,1828.0,0.0014335915079420837,0.0015436099361867599,snow,no_snow,0.00011001842824467619,6154.0,41.967081,-87.679076
Damen Ave & Madison St,1732.0,596.0,0.0005739668265732059,0.0005032776378376963,snow,no_snow,-7.068918873550962e-05,2328.0,41.88137,-87.67493
Damen Ave & Melrose Ave,2691.0,1247.0,0.0008917694747739591,0.0010529986818516902,snow,no_snow,0.00016122920707773109,3938.0,41.9406,-87.6785
Damen Ave & Ohio St,211.0,89.0,6.992321039662036e-05,7.515387544891774e-05,snow,no_snow,5.230665052297374e-06,300.0,41.89239445296271,-87.67688512802124
Damen Ave & Pershing Rd,211.0,70.0,6.992321039662036e-05,5.9109789678924064e-05,snow,no_snow,-1.0813420717696297e-05,281.0,41.823192,-87.676597
Damen Ave & Pierce Ave,8884.0,4336.0,0.0029440654083581763,0.003661429257825925,snow,no_snow,0.0007173638494677487,13220.0,41.90913973176558,-87.6775313230267
Damen Ave & St Paul Ave,534.0,265.0,0.00017696205853931407,0.0002237727752130697,snow,no_snow,4.681071667375563e-05,799.0,41.91301,-87.67778000000001
Damen Ave & Sunnyside Ave,2714.0,1136.0,0.0008993914360968135,0.0009592674439322535,snow,no_snow,5.987600783543992e-05,3850.0,41.96325,-87.679258
Damen Ave & Thomas St (Augusta Blvd),5161.0,2077.0,0.00171030184292397,0.0017538719023303612,snow,no_snow,4.35700594063912e-05,7238.0,41.901315,-87.677409
Damen Ave & Wabansia Ave,1935.0,808.0,0.0006412389199879639,0.0006822958580081521,snow,no_snow,4.105693802018825e-05,2743.0,41.91227003510449,-87.67728471402764
Damen Ave & Wellington Ave,3202.0,1405.0,0.0010611095719904188,0.0011864179214126902,snow,no_snow,0.00012530834942227147,4607.0,41.93588,-87.67842000000002
Damen Ave & Wicker Park Ave,3489.0,1945.0,0.001156218393714732,0.0016424077275072472,snow,no_snow,0.00048618933379251526,5434.0,41.90881520000001,-87.6771937
Damen Ave/Coulter St,419.0,164.0,0.00013885225192504231,0.00013848579296205066,snow,no_snow,-3.6645896299165176e-07,583.0,41.8492,-87.67564
Dan Ryan Woods & 83rd St,142.0,92.0,4.70573264280573e-05,7.768715214944306e-05,snow,no_snow,3.062982572138576e-05,234.0,41.742805,-87.680177
Dauphin Ave & 103rd St,62.0,17.0,2.054615660943347e-05,1.4355234636310131e-05,snow,no_snow,-6.1909219731233384e-06,79.0,41.7072503677818,-87.60766267776489
Dauphin Ave & 87th St,62.0,18.0,2.054615660943347e-05,1.5199660203151903e-05,snow,no_snow,-5.346496406281567e-06,80.0,41.73648,-87.601252
Dayton St & North Ave,7907.0,3053.0,0.002620297746948233,0.002578031255567931,snow,no_snow,-4.2266491380301904e-05,10960.0,41.9105780349,-87.6494219288
Dearborn Pkwy & Delaware Pl,15172.0,5806.0,0.00502784335610201,0.00490273484108333,snow,no_snow,-0.00012510851501867926,20978.0,41.898969,-87.629912
Dearborn St & Adams St,8600.0,1513.0,0.002849950755502062,0.0012776158826316017,snow,no_snow,-0.0015723348728704603,10113.0,41.87936394102892,-87.62977936980188
Dearborn St & Adams St Corral,521.0,47.0,0.0001726539934437877,3.96880016415633e-05,snow,no_snow,-0.0001329659918022244,568.0,41.87939,-87.62988
Dearborn St & Division St,1770.0,931.0,0.0005865596322370523,0.0007861602027296901,snow,no_snow,0.0001996005704926378,2701.0,41.9043,-87.62991
Dearborn St & Erie St,15633.0,5871.0,0.0051806139721818295,0.004957622502928046,snow,no_snow,-0.0002229914692537839,21504.0,41.893992,-87.629318
Dearborn St & Madison St,309.0,28.0,0.00010239939342443454,2.364391587156963e-05,snow,no_snow,-7.875547755286492e-05,337.0,41.88206,-87.62963999999998
Dearborn St & Maple St,1985.0,768.0,0.0006578084011246039,0.0006485188353344812,snow,no_snow,-9.289565790122651e-06,2753.0,41.90191999999999,-87.63026
Dearborn St & Monroe St,13095.0,2322.0,0.004339547109685989,0.0019607561662065955,snow,no_snow,-0.002378790943479393,15417.0,41.881319815,-87.6295209193
Dearborn St & Van Buren St,4137.0,1627.0,0.0013709588692455848,0.0013738803972515637,snow,no_snow,2.921528005978913e-06,5764.0,41.876268,-87.629155
Dearborn St & Washington St,85.0,16.0,2.8168117932287822e-05,1.3510809069468358e-05,snow,no_snow,-1.4657308862819464e-05,101.0,41.88299,-87.6293
Delano Ct & Roosevelt Rd,3745.0,1882.0,0.001241054137134328,0.0015892089167962157,snow,no_snow,0.0003481547796618876,5627.0,41.867491,-87.63219
Desplaines St & Jackson Blvd,8864.0,2578.0,0.0029374376159035207,0.002176929111318089,snow,no_snow,-0.0007605085045854316,11442.0,41.87811890091227,-87.64394760131836
Desplaines St & Kinzie St,13831.0,5227.0,0.004583449872017328,0.004413812437881944,snow,no_snow,-0.00016963743413538415,19058.0,41.888716036,-87.6444478533
Desplaines St & Randolph St,4919.0,1615.0,0.0016301055542226328,0.0013637472904494624,snow,no_snow,-0.00026635826377317037,6534.0,41.883703,-87.644238
Dodge Ave & Church St,503.0,167.0,0.00016668898023459734,0.000141019069662576,snow,no_snow,-2.566991057202135e-05,670.0,42.048308,-87.698224
Dodge Ave & Main St,508.0,161.0,0.00016834592834826133,0.00013595251626152537,snow,no_snow,-3.2393412086735964e-05,669.0,42.03463185161588,-87.69918769598006
Dodge Ave & Mulford St,293.0,168.0,9.709715946070978e-05,0.00014186349522941777,snow,no_snow,4.476633576870799e-05,461.0,42.023463,-87.699595
Dorchester Ave & 49th St,747.0,324.0,0.00024754804818140005,0.00027359388365673425,snow,no_snow,2.604583547533419e-05,1071.0,41.805772,-87.592464
Dorchester Ave & 53rd St,180.0,68.0,5.9650132091903625e-05,5.7420938545240524e-05,snow,no_snow,-2.2291935466631004e-06,248.0,41.79943,-87.59227
Dorchester Ave & 63rd St,618.0,256.0,0.0002047987868488691,0.00021617294511149372,snow,no_snow,1.1374158262624634e-05,874.0,41.78040564570001,-87.5914159893
Drake Ave & Addison St,1462.0,289.0,0.0004844916284353505,0.00024403898881727223,snow,no_snow,-0.00024045263961807828,1751.0,41.947326,-87.717582
Drake Ave & Montrose Ave,965.0,363.0,0.00031979098593715,0.0003065264807635634,snow,no_snow,-1.3264505173586584e-05,1328.0,41.96115407569,-87.7165690733
Drexel Ave & 60th St,3252.0,1093.0,0.0010776790531270587,0.0009229571445580572,snow,no_snow,-0.00015472190856900153,4345.0,41.785861,-87.604553
DuSable Lake Shore Dr & Belmont Ave,10593.0,6102.0,0.003510410273608528,0.005152684808868495,snow,no_snow,0.001642274535259967,16695.0,41.940775,-87.639192
DuSable Lake Shore Dr & Diversey Pkwy,12251.0,6998.0,0.004059854268099507,0.0059092901167587236,snow,no_snow,0.0018494358486592167,19249.0,41.932588,-87.636427
DuSable Lake Shore Dr & Monroe St,20626.0,17139.0,0.006835242358486689,0.014472609790101136,snow,no_snow,0.007637367431614447,37765.0,41.880958,-87.616743
DuSable Lake Shore Dr & North Blvd,19663.0,14895.0,0.006516114151795005,0.012577718818108199,snow,no_snow,0.006061604666313194,34558.0,41.911722,-87.626804
DuSable Lake Shore Dr & Wellington Ave,9447.0,5840.0,0.0031306377659567415,0.004931445310355951,snow,no_snow,0.001800807544399209,15287.0,41.936688449499705,-87.63682901859283
DuSable Museum,408.0,168.0,0.00013520696607498153,0.00014186349522941777,snow,no_snow,6.656529154436237e-06,576.0,41.79156801058,-87.6078521774
Dusable Harbor,11682.0,8736.0,0.003871293572764545,0.007376901751929723,snow,no_snow,0.0035056081791651783,20418.0,41.88697599432289,-87.61281299950515
East End Ave & 87th St,32.0,22.0,1.0604467927449533e-05,1.857736247051899e-05,snow,no_snow,7.972894543069458e-06,54.0,41.73681521440671,-87.58280128240585
Eastlake Ter & Howard St,994.0,461.0,0.0003294012849964011,0.00038928018631405705,snow,no_snow,5.987890131765595e-05,1455.0,42.01920250193227,-87.66430288553238
Eberhart Ave & 61st St,209.0,74.0,6.926043115115476e-05,6.248749194629116e-05,snow,no_snow,-6.772939204863603e-06,283.0,41.784071072761,-87.61448353528975
Eberhart Ave & 91st St,31.0,21.0,1.0273078304716735e-05,1.773293690367722e-05,snow,no_snow,7.4598585989604865e-06,52.0,41.729285157254864,-87.6110315322876
Eckhart Park,4780.0,1730.0,0.001584042396662774,0.0014608562306362661,snow,no_snow,-0.00012318616602650782,6510.0,41.89637337,-87.66098386
Eddy/Seminary Corral,800.0,341.0,0.0002651116981862383,0.0002879491182930444,snow,no_snow,2.2837420106806058e-05,1141.0,41.9461279,-87.6566721
Edgebrook Metra,300.0,90.0,9.941688681983936e-05,7.599830101575952e-05,snow,no_snow,-2.3418585804079844e-05,390.0,41.99751,-87.76539
Eggleston Ave & 69th St,51.0,17.0,1.6900870759372692e-05,1.4355234636310131e-05,snow,no_snow,-2.5456361230625607e-06,68.0,41.768898,-87.635876
Eggleston Ave & 92nd St,40.0,23.0,1.3255584909311916e-05,1.9421788037360765e-05,snow,no_snow,6.166203128048849e-06,63.0,41.727575659299575,-87.63482809066771
Elizabeth St & 47th St,73.0,17.0,2.4191442459494247e-05,1.4355234636310131e-05,snow,no_snow,-9.836207823184116e-06,90.0,41.80839,-87.656526
Elizabeth St & Fulton St,5530.0,967.0,0.0018325846137123723,0.0008165595231359938,snow,no_snow,-0.0010160250905763785,6497.0,41.88678352528257,-87.65919419155264
Elizabeth St & Randolph St,7193.0,2173.0,0.0023836855563170154,0.0018349367567471713,snow,no_snow,-0.0005487487995698441,9366.0,41.884336,-87.658902
Ellis Ave & 53rd St,4211.0,1422.0,0.0013954817013278119,0.0012007731560490004,snow,no_snow,-0.0001947085452788115,5633.0,41.79933626261,-87.6009581145
Ellis Ave & 55th St,12552.0,3892.0,0.004159602544542079,0.003286504306148178,snow,no_snow,-0.0008730982383939011,16444.0,41.79430062054,-87.6014497734
Ellis Ave & 58th St,6679.0,885.0,0.002213351290232357,0.0007473166266549685,snow,no_snow,-0.0014660346635773885,7564.0,41.788746136093295,-87.60133399414377
Ellis Ave & 60th St,12628.0,4162.0,0.004184788155869772,0.0035144992091954565,snow,no_snow,-0.0006702889466743155,16790.0,41.78509714636001,-87.6010727606
Ellis Ave & 83rd St,56.0,17.0,1.8557818873036682e-05,1.4355234636310131e-05,snow,no_snow,-4.202584236726551e-06,73.0,41.744123,-87.599034
Elmwood Ave & Austin St,771.0,300.0,0.0002555013991269872,0.0002533276700525317,snow,no_snow,-2.1737290744554922e-06,1071.0,42.02578400000001,-87.684107
Elston Ave & Carmen Ave,182.0,95.0,6.031291133736922e-05,8.022042884996838e-05,snow,no_snow,1.9907517512599164e-05,277.0,41.97354,-87.74955
Elston Ave & Cortland St,8694.0,2088.0,0.002881101380038945,0.0017631605835656207,snow,no_snow,-0.0011179407964733241,10782.0,41.91643343189861,-87.66674637967343
Elston Ave & George St,1084.0,431.0,0.00035922635104235293,0.0003639474193088039,snow,no_snow,4.721068266450989e-06,1515.0,41.934003,-87.690823
Elston Ave & Henderson St,695.0,195.0,0.00023031578779929453,0.0001646629855341456,snow,no_snow,-6.565280226514893e-05,890.0,41.941499,-87.701051
Elston Ave & Wabansia Ave,2007.0,687.0,0.0006650989728247253,0.0005801203644202976,snow,no_snow,-8.497860840442773e-05,2694.0,41.912919,-87.664169
Emerald Ave & 28th St,1068.0,492.0,0.00035392411707862813,0.000415457378886152,snow,no_snow,6.153326180752386e-05,1560.0,41.84358000000001,-87.64536800000002
Emerald Ave & 31st St,2450.0,1035.0,0.0008119045756953549,0.0008739804616812344,snow,no_snow,6.207588598587947e-05,3485.0,41.83819799627639,-87.64514298911445
Evanston Civic Center,1006.0,444.0,0.00033337796046919467,0.0003749249516777469,snow,no_snow,4.154699120855225e-05,1450.0,42.057044,-87.686554
Ewing Ave & 106th St,84.0,43.0,2.783672830955502e-05,3.631029937419621e-05,snow,no_snow,8.473571064641191e-06,127.0,41.70266,-87.53564
Ewing Ave & 98th St,38.0,24.0,1.259280566384632e-05,2.0266213604202538e-05,snow,no_snow,7.673407940356218e-06,62.0,41.71781,-87.53504
Ewing Ave & Burnham Greenway,65.0,23.0,2.1540325477631863e-05,1.9421788037360765e-05,snow,no_snow,-2.1185374402710984e-06,88.0,41.70999,-87.5355
Exchange Ave & 79th St,120.0,56.0,3.9766754727935745e-05,4.728783174313926e-05,snow,no_snow,7.5210770152035116e-06,176.0,41.75211500633265,-87.55200700025293
Fairbanks Ct & Grand Ave,10846.0,4548.0,0.003594251848159926,0.0038404474779963806,snow,no_snow,0.0002461956298364545,15394.0,41.89184737210993,-87.62058019638062
Fairbanks St & Superior St,4965.0,1359.0,0.0016453494768683416,0.0011475743453379687,snow,no_snow,-0.000497775131530373,6324.0,41.895748,-87.620104
Fairfield Ave & 44th St,250.0,84.0,8.284740568319948e-05,7.093174761470889e-05,snow,no_snow,-1.1915658068490593e-05,334.0,41.813617,-87.6932272
Fairfield Ave & Pratt Blvd,296.0,103.0,9.809132832890818e-05,8.697583338470256e-05,snow,no_snow,-1.111549494420562e-05,399.0,42.0044482,-87.69859730000002
