end_station_name,return_count_cold,return_count_mild,return_share_cold,return_share_mild,total_return_count,cold_minus_mild_share,cold_mild_share_ratio,end_lat,end_lng
State St & Chicago Ave,2995.0,23155.0,0.008167261145107279,0.005872728550084065,26150.0,0.002294532595023214,1.390709733090019,41.896617200407526,-87.62857854366302
Canal St & Jackson Blvd,1730.0,10096.0,0.004717650010362468,0.002560616171092581,11826.0,0.002157033839269887,1.8423882584328333,41.878128645697444,-87.63996997065593
Larrabee St & Kingsbury St 1,779.0,671.0,0.002124305987325065,0.00017018358268652158,1450.0,0.0019541224046385436,12.48237034043218,41.89777797048414,-87.64288463116276
Franklin St & Adams St (Temp),778.0,854.0,0.0021215790220011563,0.00021659728705557293,1632.0,0.0019049817349455834,9.794999077978948,41.87943409140013,-87.63550400733948
Ellis Ave & 58th St,1285.0,6658.0,0.0035041504412229893,0.00168864723327401,7943.0,0.0018155032079489792,2.0751222025850926,41.788746136093295,-87.60133399414377
Halsted St & Polk St,1420.0,8309.0,0.0038722907599506966,0.0021073850797947956,9729.0,0.001764905680155901,1.8374856876380985,41.87184,-87.64664
Franklin St & Lake St,1685.0,11417.0,0.004594936570786566,0.0028956571736691757,13102.0,0.00169927939711739,1.5868370143165698,41.885836999999995,-87.63549999999998
Wells St & Hubbard St,2358.0,18980.0,0.006430184233777283,0.004813836660790134,21338.0,0.0016163475729871497,1.3357711013299616,41.889906,-87.634266
University Ave & 59th St,1065.0,5347.0,0.0029042180699630224,0.001356142498695724,6412.0,0.0015480755712672983,2.1415278491960223,41.787878,-87.598906
State St & 33rd St,979.0,4544.0,0.0026696990521068533,0.0011524801784315263,5523.0,0.001517218873675327,2.316480392105138,41.834734,-87.625813
Daley Center Plaza,2337.0,19178.0,0.006372917961975195,0.004864054767156649,21515.0,0.0015088631948185468,1.3102068041667567,41.88424087537072,-87.62963348535213
Wacker Dr & Washington St,1313.0,8211.0,0.00358050547029244,0.0020825296534113693,9524.0,0.0014979758168810705,1.7193055307143996,41.88314336439022,-87.63724207878113
Morgan St & Polk St,1402.0,9428.0,0.0038232053841203355,0.0023911934688055523,10830.0,0.0014320119153147831,1.5988688640744895,41.871737,-87.65103
