end_station_name,station_end_trip_count,station_lat,station_lng,search_radius_m,service_category,service_lat,service_lng,name,amenity,shop,tourism,office,leisure,public_transport,railway,healthcare
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8829223,-87.6408104,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8829206,-87.6409183,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.882921,-87.6409546,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88292349999999,-87.640775,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88291,-87.64106050000001,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.882943,-87.6400918,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88294359999999,-87.640056,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8829388,-87.6399473,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8829334,-87.64038,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8829314,-87.64048620000001,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88293680000001,-87.64019980000002,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88293609999999,-87.64023470000001,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8829344,-87.6403436,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.882927699999996,-87.6406641,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88292729999999,-87.6406309,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88293080000001,-87.6405197,Ogilvie Transportation Center,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.885703099999986,-87.6412327,Clinton,,,,,,stop_position,stop,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,retail,41.883441399999995,-87.6386671,The Boeing Store,,gift,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,tourism,41.88196870000001,-87.643123,Batcolumn,,,artwork,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8819162,-87.643096,Madison & Jefferson,,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8856464,-87.64174330000002,Clinton St & Lake St,bicycle_rental,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88215709999999,-87.641082,Clinton St & Madison St,bicycle_rental,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88171040000001,-87.6414064,Potbelly,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8825612,-87.6399905,Panda Express,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8823835,-87.6401729,,toilets,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8823865,-87.6406478,Chicago News Room,bar,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.881978499999995,-87.6399291,,vending_machine,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.882183899999994,-87.6391068,Starbucks,cafe,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88212200000001,-87.6391015,Bank of America,atm,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88212599999999,-87.6392678,Jimmy John's,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8823875,-87.6407818,,toilets,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8821339,-87.6409831,Yolk,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,retail,41.88228960000001,-87.6401675,Arts & Artisians,,jewelry,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,retail,41.882441500000006,-87.6403071,Mrs. Fields,,pastry,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88227770000001,-87.6406411,Jamba,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,retail,41.882520299999996,-87.6400818,Hudson News,,newsagent,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8821649,-87.6401663,,atm,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.882000199999986,-87.641315,Clinton & Madison (Metra),,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88219729999999,-87.639586,Canal & Madison (Metra),,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8855076,-87.642652,Jefferson & Lake,,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8830196,-87.6425974,Jefferson & Washington,,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88308119999999,-87.6429807,Washington & Jefferson,,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88195670000001,-87.6410001,Madison & Clinton (Metra),,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.885508599999994,-87.6434935,Subway,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,office,41.8834385,-87.6387678,BMW Technology Corporation,,,,company,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8830598,-87.6399961,Washington & Canal (Metra),,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8842811,-87.6397,Canal & Randolph,,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.883943,-87.6425174,Sepia,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.883334999999995,-87.6413486,Clinton & Washington,,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8833851,-87.6398971,Canal & Randolph/Washington (Metra),,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8842277,-87.6433844,avec,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.884037899999996,-87.6408218,Aloha Pokē Co,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88388239999999,-87.6406455,Vanille Patisserie,cafe,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.884667,-87.6421354,CH Distillery,bar,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88558739999999,-87.6421454,Saigon Sisters,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8855131,-87.6437809,Sarpino's Pizzeria,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.884278599999995,-87.6424715,Proxi,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88240239999999,-87.6414689,Slightly Toasted,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,tourism,41.88362909999999,-87.643003,Hampton Inn Chicago West Loop Fulton Market Area,,,hotel,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,office,41.88271060000001,-87.6416211,BMW Technology,,,,company,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8812924,-87.6413733,Naf Naf Grill,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.883003200000005,-87.64153030000001,Starbucks,cafe,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88157129999999,-87.6412867,Clinton & Madison (Metra),,,,,,platform,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8852805,-87.6382107,Porter Kitchen & Deck,bar,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88183719999999,-87.6431,Madison & Jefferson,,,,,,stop_position,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8830185,-87.64270330000001,Jefferson & Washington,,,,,,stop_position,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.883190699999986,-87.6429955,Washington & Jefferson,,,,,,stop_position,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.881870799999994,-87.6409472,Madison & Clinton (Metra),,,,,,stop_position,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88317839999999,-87.6399961,Washington & Canal (Metra),,,,,,stop_position,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88461180000001,-87.6424952,Alla Vita,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.882350599999995,-87.64040689999999,Boxcar Betty’s,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8823495,-87.6403415,Cinnabon,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8836857,-87.6395246,Doughnut Vault - Canal St.,cafe,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,retail,41.88388150000001,-87.63953390000002,Steffens Cafe & Bakery,,bakery,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88512329999999,-87.6423413,Wishbone,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88230990000001,-87.6404179,Madison Tavern,bar,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,retail,41.885581699999996,-87.6423079,7-Eleven,,convenience,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8855189,-87.6423795,Ventra,vending_machine,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88271329999999,-87.6407895,Ventra,vending_machine,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8820274,-87.6412295,Clinton & Madison (Metra),,,,,,stop_position,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88378729999999,-87.6405272,Ogilvie Transportation Center,,,,,,station,station,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.882723199999994,-87.6402007,Metra,vending_machine,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88374469999999,-87.640528,Metra,vending_machine,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.882723199999994,-87.6404984,Metra,vending_machine,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88158310000001,-87.6411985,Clinton & Madison (Metra),,,,,,stop_position,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88220359999998,-87.6397144,Canal & Madison (Metra),,,,,,stop_position,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88250459999999,-87.6406759,Dunkin',fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8814957,-87.6427999,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,tourism,41.883767799999994,-87.6430103,Homewood Suites West Loop Fulton Market Area,,,hotel,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8825008,-87.6408249,Taco Bell,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8826018,-87.6408302,Popeyes,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88260989999999,-87.6405661,Halsted Street Deli,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.88549529999998,-87.6414216,,,,,,,,subway_entrance,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.885460300000005,-87.641211,,,,,,,,subway_entrance,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8832993,-87.63897320000001,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88261440000001,-87.6400178,Benj Yehuda,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8839811,-87.6413693,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8839414,-87.64138,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.883916,-87.6411571,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88241060000001,-87.6404265,Starbucks,cafe,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,office,41.88381259999999,-87.6416825,events.org,,,,company,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.8818902,-87.6390769,,,,,,,stop_position,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88451969999999,-87.6428969,,waste_basket,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.884782799999996,-87.6428535,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88559969999999,-87.6428855,,waste_basket,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,health,41.883348899999994,-87.6422416,Presidential Dental Associates,dentist,,,,,,,dentist
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.882683,-87.64147,Asadito,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.885526000000006,-87.6430092,Taqueria Mexicana,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,recreation,41.885095699999994,-87.6440228,TRAIN MOMENT,,,,,fitness_centre,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88460119999999,-87.6421385,Jinsei Motto,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.884664799999996,-87.6390359,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88507849999999,-87.63912880000001,,loading_dock,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.885178,-87.6391308,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88528449999998,-87.639133,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.884978999999994,-87.6391268,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8848709,-87.6391246,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88548829999999,-87.639054,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88554939999999,-87.6396996,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8852901,-87.6396942,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.885232800000004,-87.63969300000001,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,retail,41.884935699999986,-87.6396578,,,dry_cleaning,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,retail,41.884876699999985,-87.6396555,,,beauty,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88434349999999,-87.63898059999998,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8830768,-87.6391633,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8830764,-87.6392231,,parking_entrance,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88463799999999,-87.6441188,,waste_basket,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8846616,-87.644122,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88428830000001,-87.6440933,,post_box,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,transit,41.882427799999995,-87.6386,Ogilvie / Union (West Loop),ferry_terminal,,,,,station,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.8830549,-87.6388248,Potbelly,fast_food,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.882749300000015,-87.6395388,,loading_dock,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8825476,-87.6395332,,loading_dock,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,food_drink,41.88202499999999,-87.639492,The Outpost Mexican Eatery,restaurant,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8812508,-87.63944630000002,,loading_dock,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88405429999999,-87.6426235,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8843631,-87.64194060000001,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8845076,-87.642284,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88450859999999,-87.6424874,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8821027,-87.6413199,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8820887,-87.6411045,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.8820231,-87.6411028,,waste_basket,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.881518899999996,-87.6410787,,bicycle_parking,,,,,,,
Clinton St & Washington Blvd,7856,41.8834683,-87.6411569,250,other_amenity,41.88569700000001,-87.6412999,,ticket_validator,,,,,,,
