end_station_name,end_lat,end_lng,return_count_weekday,return_count_weekend,total_return_count,weekday_station_share,weekend_station_share,total_return_share,weekend_minus_weekday_share_normalized,weekday_minus_weekend_share_normalized,share_difference_orientation
Oakley Ave & Lyndale St,41.92261,-87.68513,106.0,55.0,161.0,3.424033614965482e-05,4.566149391124734e-05,3.743942254922935e-05,1.1421157761592518e-05,-1.1421157761592518e-05,weekend_oriented
Public Rack - Monticello Ave & Belmont Ave,41.939472,-87.718423,222.0,100.0,322.0,7.17108926907865e-05,8.302089802044971e-05,7.48788450984587e-05,1.131000532966321e-05,-1.131000532966321e-05,weekend_oriented
Public Rack - Ashland Ave & 83rd St,41.742715,-87.663551,37.0,28.0,65.0,1.1951815448464419e-05,2.3245851445725918e-05,1.511529481801185e-05,1.12940359972615e-05,-1.12940359972615e-05,weekend_oriented
Stony Island Ave & 67th St,41.77345849948,-87.5853397391,194.0,89.0,283.0,6.266627559465127e-05,7.388859923820023e-05,6.58096682076516e-05,1.1222323643548968e-05,-1.1222323643548968e-05,weekend_oriented
Public Rack - California Ave & Cortez St,41.900105,-87.696817,187.0,86.0,273.0,6.040512132061746e-05,7.139797229758674e-05,6.348423823564977e-05,1.0992850976969283e-05,-1.0992850976969283e-05,weekend_oriented
Halsted St & 96th St,41.71971218361882,-87.6430195569992,141.0,68.0,209.0,4.554610751982386e-05,5.64542106539058e-05,4.8601486414838107e-05,1.090810313408194e-05,-1.090810313408194e-05,weekend_oriented
Knox Ave & Marquette Ave,41.77114,-87.73774,46.0,31.0,77.0,1.48590138007936e-05,2.5736478386339408e-05,1.790581078441404e-05,1.0877464585545808e-05,-1.0877464585545808e-05,weekend_oriented
Waveland/Wilton Corral,41.9489031,-87.65314100000002,82.0,45.0,127.0,2.648780721011033e-05,3.7359404109202365e-05,2.9532960644423155e-05,1.0871596899092034e-05,-1.0871596899092034e-05,weekend_oriented
Kenneth Ave & Lawrence Ave,41.967943,-87.739983,432.0,181.0,613.0,0.00013954552091180076,0.00015026782541701397,0.00014254885728371176,1.072230450521321e-05,-1.072230450521321e-05,weekend_oriented
Kedzie Ave & Jackson Blvd,41.877161,-87.706134,93.0,49.0,142.0,3.0041049640734888e-05,4.068024003002036e-05,3.302110560242589e-05,1.063919038928547e-05,-1.063919038928547e-05,weekend_oriented
MLK Jr Dr & 56th St,41.79342945658,-87.6158532619,129.0,63.0,192.0,4.166984305005162e-05,5.230316575288331e-05,4.4648255462435e-05,1.0633322702831692e-05,-1.0633322702831692e-05,weekend_oriented
Kedzie Ave & Armitage Ave,41.91759,-87.70685,564.0,232.0,796.0,0.00018218443007929545,0.00019260848340744332,0.00018510422577134512,1.0424053328147867e-05,-1.0424053328147867e-05,weekend_oriented
Harlem Ave & Grace St,41.94894,-87.80683,32.0,25.0,57.0,1.0336705252725982e-05,2.0755224505112428e-05,1.3254950840410392e-05,1.0418519252386445e-05,-1.0418519252386445e-05,weekend_oriented
Cumberland Ave & Catherine Ave,41.97732,-87.83674,171.0,79.0,250.0,5.5236768694254474e-05,6.558650943615527e-05,5.813574930004558e-05,1.0349740741900793e-05,-1.0349740741900793e-05,weekend_oriented
Public Rack - Lowell Ave & Elston Ave,41.96614,-87.737,58.0,35.0,93.0,1.8735278270565844e-05,2.9057314307157398e-05,2.1626498739616954e-05,1.0322036036591555e-05,-1.0322036036591555e-05,weekend_oriented
Long Ave & Belmont Ave,41.93833,-87.76166,143.0,68.0,211.0,4.619215159811924e-05,5.64542106539058e-05,4.9066572409238465e-05,1.0262059055786565e-05,-1.0262059055786565e-05,weekend_oriented
Homewood Ave & 115th St,41.68459507202618,-87.67070800065994,30.0,24.0,54.0,9.69066117443061e-06,1.992501552490793e-05,1.2557321848809844e-05,1.0234354350477321e-05,-1.0234354350477321e-05,weekend_oriented
Kedzie Ave & Bryn Mawr Ave,41.98222975911517,-87.70888656377792,634.0,259.0,893.0,0.00020479597281963354,0.00021502412587296474,0.0002076608964997628,1.0228153053331196e-05,-1.0228153053331196e-05,weekend_oriented
Waveland/Racine,41.9491,-87.6593,192.0,87.0,279.0,6.20202315163559e-05,7.222818127779124e-05,6.487949621885087e-05,1.0207949761435343e-05,-1.0207949761435343e-05,weekend_oriented
Major Ave & Addison St,41.945975255652165,-87.77106542956521,74.0,41.0,115.0,2.3903630896928837e-05,3.403856818838438e-05,2.6742444678020967e-05,1.0134937291455541e-05,-1.0134937291455541e-05,weekend_oriented
Tripp Ave & 31st St,41.836966,-87.73050199999999,36.0,26.0,62.0,1.162879340931673e-05,2.1585433485316924e-05,1.4417665826411303e-05,9.956640076000194e-06,-9.956640076000194e-06,weekend_oriented
Whipple/Irving Park,41.954189,-87.704448,576.0,236.0,812.0,0.0001860606945490677,0.0001959293193282613,0.00018882491372654804,9.868624779193612e-06,-9.868624779193612e-06,weekend_oriented
Kedvale Ave & Peterson Ave,41.9900762,-87.7317073,106.0,53.0,159.0,3.424033614965482e-05,4.4001075950838346e-05,3.697433655482899e-05,9.760739801183524e-06,-9.760739801183524e-06,weekend_oriented
Valli Produce - Evanston Plaza,42.03974199999999,-87.699413,543.0,223.0,766.0,0.00017540096725719403,0.00018513660258560286,0.00017812793585533966,9.735635328408834e-06,-9.735635328408834e-06,weekend_oriented
Mozart St & 55th St,41.79375,-87.69472,60.0,35.0,95.0,1.938132234886122e-05,2.9057314307157398e-05,2.209158473401732e-05,9.675991958296179e-06,-9.675991958296179e-06,weekend_oriented
Spaulding Ave & 16th St,41.8590732,-87.7078929,68.0,38.0,106.0,2.1965498662042713e-05,3.154794124777089e-05,2.4649557703219324e-05,9.582442585728175e-06,-9.582442585728175e-06,weekend_oriented
Wentworth Ave & 63rd St,41.78007963264,-87.6297463052,148.0,69.0,217.0,4.7807261793857675e-05,5.72844196341103e-05,5.046183039243956e-05,9.477157840252625e-06,-9.477157840252625e-06,weekend_oriented
Kedzie Ave & 24th St,41.848193,-87.70541199999998,79.0,42.0,121.0,2.551874109266727e-05,3.4868777168588875e-05,2.813770266122206e-05,9.350036075921605e-06,-9.350036075921605e-06,weekend_oriented
Ewing Ave & 106th St,41.70266,-87.53564,85.0,44.0,129.0,2.745687332755339e-05,3.652919512899787e-05,2.999804663882352e-05,9.072321801444477e-06,-9.072321801444477e-06,weekend_oriented
Rhodes Ave & 32nd St,41.836208000000006,-87.613533,2429.0,956.0,3385.0,0.0007846205330897316,0.0007936797850754992,0.0007871580455226172,9.059251985767602e-06,-9.059251985767602e-06,weekend_oriented
Central Park & Augusta Blvd,41.8989108,-87.7164901,237.0,103.0,340.0,7.655622327800182e-05,8.55115249610632e-05,7.906461904806198e-05,8.955301683061384e-06,-8.955301683061384e-06,weekend_oriented
Halsted St & 78th St,41.75248701249013,-87.6439021574879,47.0,29.0,76.0,1.5182035839941288e-05,2.4076060425930415e-05,1.7673267787213856e-05,8.894024585989127e-06,-8.894024585989127e-06,weekend_oriented
Granville Ave & Clark St,41.9944,-87.66983,114.0,55.0,169.0,3.682451246283631e-05,4.566149391124734e-05,3.929976652683081e-05,8.836981448411028e-06,-8.836981448411028e-06,weekend_oriented
East End Ave & 87th St,41.73681521440671,-87.58280128240585,32.0,23.0,55.0,1.0336705252725982e-05,1.9094806544703434e-05,1.2789864846010027e-05,8.758101291977452e-06,-8.758101291977452e-06,weekend_oriented
Clark/Racine,41.95049999999999,-87.65930000000002,135.0,63.0,198.0,4.360797528493774e-05,5.230316575288331e-05,4.60435134456361e-05,8.695190467945571e-06,-8.695190467945571e-06,weekend_oriented
Farragut Ave & Central Ave,41.97666,-87.76823,189.0,84.0,273.0,6.105116539891284e-05,6.973755433717775e-05,6.348423823564977e-05,8.686388938264914e-06,-8.686388938264914e-06,weekend_oriented
Elston Ave & George St,41.934003,-87.690823,1104.0,440.0,1544.0,0.0003566163312190464,0.0003652919512899787,0.0003590463876770815,8.675620070932298e-06,-8.675620070932298e-06,weekend_oriented
Milwaukee Ave & Cuyler Ave,41.95446799999999,-87.749594,477.0,196.0,673.0,0.0001540815126734467,0.00016272096012008144,0.00015650143711572268,8.63944744663474e-06,-8.63944744663474e-06,weekend_oriented
Ewing Ave & 98th St,41.71781,-87.53504,38.0,25.0,63.0,1.2274837487612105e-05,2.0755224505112428e-05,1.4650208823611486e-05,8.480387017500323e-06,-8.480387017500323e-06,weekend_oriented
Public Rack - Harold Washington Park,41.801089,-87.58479100000001,118.0,56.0,174.0,3.811660061942706e-05,4.6491702891451836e-05,4.046248151283172e-05,8.375102272024773e-06,-8.375102272024773e-06,weekend_oriented
Austin Blvd & Chicago Ave,41.894887,-87.774704,72.0,38.0,110.0,2.325758681863346e-05,3.154794124777089e-05,2.5579729692020054e-05,8.290354429137427e-06,-8.290354429137427e-06,weekend_oriented
Richmond St & 59th St,41.78649,-87.69733,126.0,59.0,185.0,4.070077693260856e-05,4.8982329832065326e-05,4.302045448203373e-05,8.281552899456766e-06,-8.281552899456766e-06,weekend_oriented
Eberhart Ave & 91st St,41.729285157254864,-87.6110315322876,31.0,22.0,53.0,1.0013683213578296e-05,1.8264597564498934e-05,1.2324778851609662e-05,8.250914350920638e-06,-8.250914350920638e-06,weekend_oriented
Campbell Ave & Irving Park Rd,41.953634,-87.690782,494.0,202.0,696.0,0.00015957288733895735,0.00016770221400130842,0.0001618499260513269,8.129326662351062e-06,-8.129326662351062e-06,weekend_oriented
Milwaukee Ave & Wabansia Ave,41.912616,-87.68139430306123,1404.0,556.0,1960.0,0.0004535229429633525,0.0004615961929937004,0.00045578427451235733,8.073250030347868e-06,-8.073250030347868e-06,weekend_oriented
Michigan Ave & 105th St,41.70346,-87.62037,50.0,29.0,79.0,1.6151101957384347e-05,2.4076060425930415e-05,1.8370896778814404e-05,7.924958468546068e-06,-7.924958468546068e-06,weekend_oriented
Houston Ave & 92nd St,41.72820421535798,-87.54970014095306,68.0,36.0,104.0,2.1965498662042713e-05,2.9887523287361895e-05,2.4184471708818962e-05,7.922024625319182e-06,-7.922024625319182e-06,weekend_oriented
La Villita Park,41.83925,-87.70202,63.0,34.0,97.0,2.035038846630428e-05,2.82271053269529e-05,2.2556670728417684e-05,7.876716860648621e-06,-7.876716860648621e-06,weekend_oriented
Oconto Ave & Belmont Ave,41.93783,-87.80788,48.0,28.0,76.0,1.5505057879088974e-05,2.3245851445725918e-05,1.7673267787213856e-05,7.740793566636944e-06,-7.740793566636944e-06,weekend_oriented
Homan Ave & 26th St,41.84425,-87.70983,66.0,35.0,101.0,2.131945458374734e-05,2.9057314307157398e-05,2.3486842717218414e-05,7.737859723410058e-06,-7.737859723410058e-06,weekend_oriented
Rockwell/Irving Park Hub,41.954212,-87.69317000000001,136.0,62.0,198.0,4.3930997324085426e-05,5.1472956772678816e-05,4.60435134456361e-05,7.54195944859339e-06,-7.54195944859339e-06,weekend_oriented
Public Rack - Avers Ave & Irving Park Rd,41.953789,-87.724161,77.0,39.0,116.0,2.4872697014371898e-05,3.2378150227975385e-05,2.697498767522115e-05,7.505453213603487e-06,-7.505453213603487e-06,weekend_oriented
Michigan Ave & Madison St,41.882134,-87.625125,5693.0,2224.0,7917.0,0.0018389644688677818,0.0018463847719748015,0.0018410429088338435,7.420303107019688e-06,-7.420303107019688e-06,weekend_oriented
Exchange Ave & 79th St,41.75211500633265,-87.55200700025293,121.0,56.0,177.0,3.9085666736870124e-05,4.6491702891451836e-05,4.116011050443227e-05,7.406036154581712e-06,-7.406036154581712e-06,weekend_oriented
Wabash Ave & 59th St,41.78656330002277,-87.62392012393944,60.0,32.0,92.0,1.938132234886122e-05,2.6566687366543908e-05,2.1393955742416774e-05,7.1853650176826885e-06,-7.1853650176826885e-06,weekend_oriented
Western Ave & 79th St,41.750843,-87.682701,37.0,23.0,60.0,1.1951815448464419e-05,1.9094806544703434e-05,1.3952579832010938e-05,7.142991096239016e-06,-7.142991096239016e-06,weekend_oriented
Latrobe Ave & Chicago Ave,41.894745,-87.756895,50.0,28.0,78.0,1.6151101957384347e-05,2.3245851445725918e-05,1.813835378161422e-05,7.094749488341571e-06,-7.094749488341571e-06,weekend_oriented
Constance Ave & 95th St,41.72229074095262,-87.57896840572357,30.0,20.0,50.0,9.69066117443061e-06,1.660417960408994e-05,1.1627149860009116e-05,6.913518429659331e-06,-6.913518429659331e-06,weekend_oriented
Washtenaw Ave & Ogden Ave,41.86193049278259,-87.69345045089722,318.0,132.0,450.0,0.00010272100844896445,0.00010958758538699362,0.00010464434874008204,6.866576938029169e-06,-6.866576938029169e-06,weekend_oriented
Burley Ave & 85th St,41.74117,-87.54518,43.0,25.0,68.0,1.388994768335054e-05,2.0755224505112428e-05,1.58129238096124e-05,6.865276821761888e-06,-6.865276821761888e-06,weekend_oriented
Oketo Ave & Addison St,41.94496,-87.81189,43.0,25.0,68.0,1.388994768335054e-05,2.0755224505112428e-05,1.58129238096124e-05,6.865276821761888e-06,-6.865276821761888e-06,weekend_oriented
Sheffield Ave & Fletcher St,41.93901,-87.65321000000002,408.0,167.0,575.0,0.00013179299197225628,0.00013864489969415102,0.00013371222339010483,6.8519077218947395e-06,-6.8519077218947395e-06,weekend_oriented
Indiana Ave & 103rd St,41.70717027117756,-87.6184719800949,56.0,30.0,86.0,1.808923419227047e-05,2.490626940613491e-05,1.999869775921568e-05,6.81703521386444e-06,-6.81703521386444e-06,weekend_oriented
Public Rack - Kimball & Ardmore,41.98702399999999,-87.71397,46.0,26.0,72.0,1.48590138007936e-05,2.1585433485316924e-05,1.6743095798413126e-05,6.726419684523324e-06,-6.726419684523324e-06,weekend_oriented
Spaulding Ave & 63rd,41.7791655,-87.7056392,52.0,28.0,80.0,1.6797146035679723e-05,2.3245851445725918e-05,1.8603439776014587e-05,6.448705410046195e-06,-6.448705410046195e-06,weekend_oriented
DuSable Museum,41.79156801058,-87.6078521774,417.0,170.0,587.0,0.00013470019032458546,0.0001411355266347645,0.00013650273935650702,6.435336310179035e-06,-6.435336310179035e-06,weekend_oriented
Kedzie Ave & 60th St,41.78458,-87.70319,119.0,54.0,173.0,3.843962265857475e-05,4.483128493104284e-05,4.022993851563154e-05,6.391662272468095e-06,-6.391662272468095e-06,weekend_oriented
Damen Ave & 59th St,41.785861065132,-87.67414391040802,58.0,30.0,88.0,1.8735278270565844e-05,2.490626940613491e-05,2.0463783753616044e-05,6.170991135569068e-06,-6.170991135569068e-06,weekend_oriented
Wood St & 33rd St,41.83427,-87.6706,179.0,77.0,256.0,5.782094500743597e-05,6.392609147574627e-05,5.9531007283246675e-05,6.105146468310303e-06,-6.105146468310303e-06,weekend_oriented
Mulligan Ave & Archer Ave,41.79296,-87.78052,48.0,26.0,74.0,1.5505057879088974e-05,2.1585433485316924e-05,1.720818179281349e-05,6.08037560622795e-06,-6.08037560622795e-06,weekend_oriented
Greenwood Ave & 47th St,41.809835,-87.59938299999999,1125.0,445.0,1570.0,0.00036339979404114786,0.0003694429961910012,0.0003650925056042862,6.043202149853344e-06,-6.043202149853344e-06,weekend_oriented
Wellington Ave & Mulligan Ave,41.93473,-87.78436,61.0,31.0,92.0,1.9704344388008904e-05,2.5736478386339408e-05,2.1393955742416774e-05,6.032133998330504e-06,-6.032133998330504e-06,weekend_oriented
Public Rack - Milwaukee Ave & Culyer Ave,41.9546801,-87.74942349999999,33.0,20.0,53.0,1.065972729187367e-05,1.660417960408994e-05,1.2324778851609662e-05,5.944452312216271e-06,-5.944452312216271e-06,weekend_oriented
Eggleston Ave & 92nd St,41.727575659299575,-87.63482809066771,41.0,23.0,64.0,1.3243903605055165e-05,1.9094806544703434e-05,1.4882751820811669e-05,5.850902939648269e-06,-5.850902939648269e-06,weekend_oriented
Lawndale Ave & 16th St,41.8591606,-87.7176965,39.0,22.0,61.0,1.2597859526759791e-05,1.8264597564498934e-05,1.4185122829211121e-05,5.666738037739143e-06,-5.666738037739143e-06,weekend_oriented
Orange Ave & Addison St,41.94485,-87.82423,70.0,34.0,104.0,2.261154274033809e-05,2.82271053269529e-05,2.4184471708818962e-05,5.615562586614813e-06,-5.615562586614813e-06,weekend_oriented
Millard Ave & 26th St,41.84453112462163,-87.71592199802399,150.0,65.0,215.0,4.8453305872153044e-05,5.396358371329231e-05,4.9996744398039195e-05,5.510277841139269e-06,-5.510277841139269e-06,weekend_oriented
State St & 29th St,41.84170699999999,-87.626938,348.0,142.0,490.0,0.00011241166962339507,0.00011788967518903859,0.00011394606862808933,5.478005565643518e-06,-5.478005565643518e-06,weekend_oriented
MLK Jr Dr & 83rd St,41.743116,-87.6148,91.0,42.0,133.0,2.9395005562439515e-05,3.4868777168588875e-05,3.092821862762425e-05,5.4737716061493596e-06,-5.4737716061493596e-06,weekend_oriented
Wolcott Ave & Fargo Ave,42.016977,-87.677725,379.0,154.0,533.0,0.00012242535283697335,0.00012785218295149255,0.00012394541750769718,5.426830114519196e-06,-5.426830114519196e-06,weekend_oriented
Overhill Ave & Belmont Ave,41.93799,-87.81915,63.0,31.0,94.0,2.035038846630428e-05,2.5736478386339408e-05,2.1859041736817136e-05,5.386089920035128e-06,-5.386089920035128e-06,weekend_oriented
Meade Ave & Diversey Ave,41.93086,-87.77845,48.0,25.0,73.0,1.5505057879088974e-05,2.0755224505112428e-05,1.697563879561331e-05,5.2501666260234535e-06,-5.2501666260234535e-06,weekend_oriented
Menard Ave & Milwaukee Ave,41.98139,-87.77331,61.0,30.0,91.0,1.9704344388008904e-05,2.490626940613491e-05,2.1161412745216592e-05,5.201925018126007e-06,-5.201925018126007e-06,weekend_oriented
Stewart Ave & 123rd St,41.6706,-87.63244,79.0,37.0,116.0,2.551874109266727e-05,3.071773226756639e-05,2.697498767522115e-05,5.198991174899121e-06,-5.198991174899121e-06,weekend_oriented
Southport Ave & Waveland Ave*,41.948226,-87.6640712,92.0,42.0,134.0,2.97180276015872e-05,3.4868777168588875e-05,3.116076162482443e-05,5.150749567001675e-06,-5.150749567001675e-06,weekend_oriented
Southport Ave & Grace St,41.95155,-87.66404,290.0,119.0,409.0,9.367639135282921e-05,9.879486864433515e-05,9.511008585487456e-05,5.118477291505934e-06,-5.118477291505934e-06,weekend_oriented
Scottsdale Park,41.741966,-87.736179,33.0,19.0,52.0,1.065972729187367e-05,1.5773970623885444e-05,1.2092235854409481e-05,5.114243332011774e-06,-5.114243332011774e-06,weekend_oriented
Wentworth Ave & Cermak Rd,41.85308455741279,-87.63193130493164,59.0,29.0,88.0,1.905830030971353e-05,2.4076060425930415e-05,2.0463783753616044e-05,5.017760116216883e-06,-5.017760116216883e-06,weekend_oriented
Campbell Ave & 51st St,41.80094,-87.68676,77.0,36.0,113.0,2.4872697014371898e-05,2.9887523287361895e-05,2.6277358683620602e-05,5.014826272989997e-06,-5.014826272989997e-06,weekend_oriented
Yates Blvd & 75th St,41.758768,-87.56644,77.0,36.0,113.0,2.4872697014371898e-05,2.9887523287361895e-05,2.6277358683620602e-05,5.014826272989997e-06,-5.014826272989997e-06,weekend_oriented
Lawler Ave & 50th St,41.80217,-87.74893999999999,103.0,46.0,149.0,3.327127003221176e-05,3.818961308940687e-05,3.4648906582827165e-05,4.918343057195108e-06,-4.918343057195108e-06,weekend_oriented
Public Rack - Central Ave & Lawrence Ave,41.9678641,-87.76759310000001,39.0,21.0,60.0,1.2597859526759791e-05,1.7434388584294438e-05,1.3952579832010938e-05,4.836529057534646e-06,-4.836529057534646e-06,weekend_oriented
Karlov Ave & Madison St,41.88085,-87.727907,34.0,19.0,53.0,1.0982749331021356e-05,1.5773970623885444e-05,1.2324778851609662e-05,4.791221292864088e-06,-4.791221292864088e-06,weekend_oriented
Western Ave & Monroe St,41.88142526,-87.6866316818,903.0,357.0,1260.0,0.00029168890135036134,0.00029638460593300544,0.0002930041764722297,4.695704582644109e-06,-4.695704582644109e-06,weekend_oriented
Marshfield Ave & Wabansia Ave,41.91218,-87.66888,114.0,50.0,164.0,3.682451246283631e-05,4.1510449010224855e-05,3.81370515408299e-05,4.685936547388544e-06,-4.685936547388544e-06,weekend_oriented
