end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,end_lat,end_lng,total_return_count,weekend_minus_weekday_share,weekday_minus_weekend_share,weekend_weekday_share_ratio,orientation
MLK Jr Dr & 63rd St,130.0,56.0,4.190432597697519e-05,4.638818294173976e-05,41.78008063659,-87.6159428567,186.0,4.48385696476457e-06,-4.48385696476457e-06,1.1069996918107312,weekend_oriented
MLK Jr Dr & 83rd St,91.0,42.0,2.9333028183882628e-05,3.4791137206304816e-05,41.743116,-87.6148,133.0,5.458109022422188e-06,-5.458109022422188e-06,1.1860674909087703,weekend_oriented
MLK Jr Dr & Pershing Rd,799.0,366.0,0.00025755043427387055,0.00030317990994065624,41.8246,-87.61678,1165.0,4.5629475666785684e-05,-4.5629475666785684e-05,1.1771664591790432,weekend_oriented
Major Ave & Addison St,74.0,41.0,2.385323170997049e-05,3.396277679663089e-05,41.945975255652165,-87.77106542956521,115.0,1.01095450866604e-05,-1.01095450866604e-05,1.4238051013160429,weekend_oriented
Malcolm X College,1585.0,296.0,0.0005109104359500436,0.00024519468126348157,41.877618,-87.673895,1881.0,-0.000265715754686562,0.000265715754686562,0.47991816978521606,weekday_oriented
Malden St & Wilson Ave,377.0,164.0,0.00012152254533322803,0.00013585110718652356,41.96526,-87.66275,541.0,1.4328561853295526e-05,-1.4328561853295526e-05,1.1179077010467837,weekend_oriented
Mango Ave & North Ave,79.0,53.0,2.5464936555238766e-05,4.390310171271798e-05,41.90958,-87.7691175,132.0,1.8438165157479217e-05,-1.8438165157479217e-05,1.724032478345517,weekend_oriented
Manor Ave & Leland Ave,1061.0,413.0,0.00034200376816592823,0.0003421128491953307,41.965875,-87.700825,1474.0,1.0908102940246182e-07,-1.0908102940246182e-07,1.0003189459316237,weekend_oriented
Maplewood Ave & 59th St,48.0,22.0,1.5472366514575454e-05,1.822392901282633e-05,41.7863375,-87.6874351,70.0,2.751562498250877e-06,-2.751562498250877e-06,1.177825717219261,weekend_oriented
Maplewood Ave & Peterson Ave,622.0,186.0,0.00020049608275137358,0.0001540750361993499,41.99023602866999,-87.6933696402,808.0,-4.642104655202368e-05,4.642104655202368e-05,0.7684702145537544,weekday_oriented
Marine Dr & Ainslie St,4051.0,2582.0,0.0013058032656363574,0.0021388265777780723,41.9716,-87.650154,6633.0,0.0008330233121417148,-0.0008330233121417148,1.6379388810893167,weekend_oriented
Marmora Ave & Belmont Ave,36.0,14.0,1.1604274885931589e-05,1.159704573543494e-05,41.9382897,-87.7737692,50.0,-7.229150496649913e-09,7.229150496649913e-09,0.9993770806320655,weekday_oriented
Marmora Ave & Irving Park Rd,145.0,75.0,4.6739440512780015e-05,6.212703072554431e-05,41.9531072,-87.7747326,220.0,1.5387590212764296e-05,-1.5387590212764296e-05,1.3292136326476627,weekend_oriented
Marshfield Ave & 44th St,181.0,76.0,5.8343715398711605e-05,6.295539113521824e-05,41.81388181322957,-87.6664333618677,257.0,4.61167573650664e-06,-4.61167573650664e-06,1.079041875600759,weekend_oriented
Marshfield Ave & Diversey Pkwy,171.0,62.0,5.512030570817505e-05,5.1358345399783304e-05,41.93204,-87.6697,233.0,-3.761960308391746e-06,3.761960308391746e-06,0.9317512482685292,weekday_oriented
